CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
AREA,1028.168091,30,874,0,4.91
AREA,1070.667358,30,747,0,5.83
AREA,1000.970276,30,549,0,4.22
AREA,1015.273682,30,707,0,5.02
AREA,958.917908,30,718,0,5.86
AREA,972.784668,30,888,0,6.04
AREA,993.691467,30,634,0,4.54
AREA,997.319702,30,595,0,5.01
AREA,1039.316040,30,1018,0,4.36
AREA,1011.340210,30,598,0,4.39
AREA,1015.064026,30,768,0,4.03
AREA,1020.653870,30,1050,0,4.83
AREA,991.663696,30,734,0,5.61
AREA,991.762207,30,722,0,4.17
AREA,1033.942993,30,944,0,5.75
