CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
BUBBLE,1008.370911,10,981,0,7.14
BUBBLE,1008.405151,10,803,0,7.14
BUBBLE,953.133850,10,685,0,3.03
BUBBLE,1028.746460,10,995,0,5.27
BUBBLE,996.314270,10,900,0,6.44
BUBBLE,1031.559570,10,804,0,6.07
BUBBLE,1060.944092,10,959,0,6.85
BUBBLE,1027.054565,10,934,0,6.38
BUBBLE,938.240112,10,1012,0,5.03
BUBBLE,958.834717,10,1430,0,6.90
BUBBLE,1015.212646,10,1428,0,5.96
BUBBLE,1004.418335,10,917,0,6.45
BUBBLE,1002.948730,10,855,0,6.23
BUBBLE,1005.086304,10,1148,0,7.53
BUBBLE,1000.892578,10,628,0,5.37
