CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
BUBBLE,981.851440,50,571,0,3.59
BUBBLE,1023.324646,50,614,0,3.51
BUBBLE,993.649353,50,746,0,5.13
BUBBLE,1043.354614,50,902,0,5.50
BUBBLE,1095.101318,50,801,0,5.34
BUBBLE,1016.915771,50,1144,1,4.50
BUBBLE,1016.501465,50,653,0,3.99
BUBBLE,1026.923218,50,907,0,4.86
BUBBLE,1046.017212,50,669,0,4.50
BUBBLE,1047.180420,50,752,0,4.70
BUBBLE,951.812439,50,740,0,4.20
BUBBLE,1025.220459,50,575,0,3.60
BUBBLE,956.593445,50,620,0,3.60
BUBBLE,1010.736206,50,486,0,3.05
BUBBLE,1026.581177,50,1115,0,5.17
