CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
STANDARD,1117.483154,30,815,0,5.20
STANDARD,1011.073059,30,644,0,4.70
STANDARD,1194.544189,30,805,0,5.21
STANDARD,971.177551,30,630,0,3.93
STANDARD,927.233765,30,715,0,4.86
STANDARD,1048.786255,30,673,0,5.16
STANDARD,1138.065186,30,1462,1,5.71
STANDARD,759.735840,30,700,0,3.98
STANDARD,1240.399048,30,838,0,5.91
STANDARD,806.520813,30,1059,0,5.66
STANDARD,920.088745,30,843,0,5.39
STANDARD,1237.232300,30,827,0,5.23
STANDARD,1075.911255,30,734,0,5.01
STANDARD,1000.775208,30,673,0,4.78
STANDARD,946.506470,30,918,1,4.81
