CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
BUBBLE,1035.419678,50,670,0,4.84
BUBBLE,1037.304688,50,652,0,4.92
BUBBLE,1054.727417,50,487,0,3.58
BUBBLE,988.241943,50,485,0,2.89
BUBBLE,1033.225220,50,869,0,4.22
BUBBLE,1036.147827,50,570,0,3.34
BUBBLE,1013.532776,50,537,0,2.89
BUBBLE,1048.156860,50,585,0,2.93
BUBBLE,1000.497803,50,703,0,4.60
BUBBLE,1028.354492,50,555,0,4.31
BUBBLE,1009.968811,50,903,0,4.80
BUBBLE,1028.983643,50,741,0,5.00
BUBBLE,1013.131165,50,518,0,2.80
BUBBLE,1015.365845,50,652,0,3.54
BUBBLE,981.959656,50,1137,0,4.95
