CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
STANDARD,1083.502197,50,765,0,4.29
STANDARD,983.613159,50,691,0,4.21
STANDARD,1031.640503,50,728,0,4.33
STANDARD,929.833557,50,740,0,4.76
STANDARD,1082.916870,50,1206,1,3.54
STANDARD,1046.790405,50,918,1,4.92
STANDARD,1049.134033,50,534,0,2.99
STANDARD,961.492188,50,688,1,2.34
STANDARD,995.219299,50,772,0,4.73
STANDARD,940.506104,50,569,0,2.69
STANDARD,1043.265869,50,632,0,2.22
STANDARD,923.583984,50,901,0,4.65
STANDARD,1141.559814,50,732,0,4.05
STANDARD,941.308044,50,736,0,3.97
STANDARD,1107.083740,50,775,0,4.58
