CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
STANDARD,1048.337646,10,1042,0,6.13
STANDARD,918.014343,10,1167,1,6.13
STANDARD,853.449768,10,1199,0,6.68
STANDARD,947.864990,10,1029,0,6.43
STANDARD,1021.790649,10,1381,1,7.15
STANDARD,948.638916,10,1101,0,6.52
STANDARD,1049.532715,10,945,0,6.17
STANDARD,989.727966,10,1007,0,6.60
STANDARD,986.504883,10,1270,1,5.50
STANDARD,1060.470459,10,1028,0,6.76
STANDARD,982.427673,10,1248,0,7.31
STANDARD,983.067078,10,1015,0,5.91
STANDARD,976.820007,10,1322,1,7.12
STANDARD,1020.520569,10,996,0,5.70
STANDARD,1057.327881,10,865,0,6.03
