CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
BUBBLE,1002.475159,30,1113,0,5.88
BUBBLE,1006.341675,30,1146,0,5.84
BUBBLE,975.933533,30,932,0,5.75
BUBBLE,1013.059021,30,1105,0,5.73
BUBBLE,1082.353271,30,717,0,5.24
BUBBLE,980.875488,30,758,0,4.88
BUBBLE,1030.512939,30,957,0,5.94
BUBBLE,1030.938721,30,718,0,4.94
BUBBLE,1005.650330,30,1094,0,5.18
BUBBLE,992.240295,30,738,0,5.08
BUBBLE,990.171814,30,742,0,4.02
BUBBLE,1077.454834,30,921,0,5.32
BUBBLE,961.500000,30,991,0,6.00
BUBBLE,1029.668091,30,640,0,5.77
BUBBLE,1003.859863,30,888,0,5.47
