CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
STANDARD,972.820923,30,963,0,5.66
STANDARD,953.314453,30,836,0,5.59
STANDARD,1037.678955,30,1051,0,5.84
STANDARD,955.076538,30,611,0,3.46
STANDARD,985.144226,30,814,0,4.72
STANDARD,967.891907,30,982,0,5.80
STANDARD,995.849121,30,1014,0,6.07
STANDARD,1005.484863,30,931,0,6.07
STANDARD,1034.461548,30,974,0,4.98
STANDARD,984.851440,30,789,0,2.25
STANDARD,965.717285,30,680,0,2.75
STANDARD,999.386047,30,825,0,5.60
STANDARD,1059.896362,30,629,0,4.89
STANDARD,882.535522,30,633,0,4.44
STANDARD,1014.812256,30,567,0,3.08
