CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
AREA,1018.029053,30,883,0,5.75
AREA,1043.322998,30,660,0,4.62
AREA,1021.765320,30,833,0,5.65
AREA,1014.708008,30,711,0,4.08
AREA,1021.774048,30,773,0,4.63
AREA,974.358154,30,848,0,3.71
AREA,1024.106689,30,946,0,5.65
AREA,1040.347412,30,851,0,5.31
AREA,1049.459595,30,603,0,5.10
AREA,992.618286,30,746,0,4.56
AREA,968.610107,30,660,0,3.58
AREA,1041.533325,30,616,0,5.10
AREA,1000.677124,30,778,0,5.63
AREA,986.704895,30,766,0,5.29
AREA,974.486572,30,943,1,4.90
