CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
AREA,1006.564209,30,798,0,5.80
AREA,940.434448,30,731,0,5.52
AREA,1030.380737,30,766,0,5.09
AREA,1114.259644,30,676,0,4.93
AREA,985.264404,30,915,0,6.05
AREA,898.784607,30,600,0,5.35
AREA,1008.946716,30,717,0,4.92
AREA,1030.674805,30,529,0,4.88
AREA,1028.699829,30,610,0,4.35
AREA,1032.937866,30,748,0,5.61
AREA,1004.873291,30,631,0,5.32
AREA,972.957214,30,692,0,5.77
AREA,883.811157,30,758,0,5.51
AREA,1038.664185,30,781,0,5.14
AREA,1033.762573,30,629,0,2.88
