CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
STANDARD,1080.626221,30,1245,0,5.92
STANDARD,940.020813,30,739,0,4.76
STANDARD,1056.835205,30,918,0,5.90
STANDARD,1014.684753,30,821,0,4.72
STANDARD,803.024658,30,895,0,6.21
STANDARD,1028.396851,30,898,0,6.05
STANDARD,1095.978149,30,1054,1,4.97
STANDARD,1057.255249,30,567,0,2.15
STANDARD,885.142395,30,615,0,4.59
STANDARD,921.593750,30,702,0,4.79
STANDARD,1145.557373,30,821,0,5.99
STANDARD,1119.633423,30,1161,1,5.13
STANDARD,849.380371,30,813,0,5.04
STANDARD,891.866638,30,758,0,4.56
STANDARD,1033.410400,30,788,0,4.21
