CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
AREA,1023.235535,50,575,0,4.42
AREA,1016.654175,50,645,0,3.97
AREA,970.750610,50,678,0,5.05
AREA,1076.010864,50,841,0,3.46
AREA,1050.289429,50,900,0,5.42
AREA,1013.112244,50,682,0,4.05
AREA,1039.787598,50,704,0,4.55
AREA,1091.728638,50,904,0,5.33
AREA,1014.038147,50,813,0,4.64
AREA,995.611572,50,754,0,4.23
AREA,971.588501,50,706,0,2.86
AREA,1000.836365,50,620,0,3.73
AREA,947.692810,50,602,0,4.06
AREA,976.014648,50,612,0,4.24
AREA,1064.242676,50,893,0,5.17
