CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
STANDARD,979.904297,50,1022,1,3.74
STANDARD,1119.120972,50,850,0,5.11
STANDARD,948.938477,50,697,0,2.27
STANDARD,996.734375,50,614,0,3.80
STANDARD,1015.063477,50,1053,1,4.69
STANDARD,1057.323730,50,853,0,4.68
STANDARD,1000.930908,50,860,0,4.86
STANDARD,1055.046387,50,1103,1,5.02
STANDARD,1024.868652,50,773,0,4.80
STANDARD,962.152405,50,760,0,3.23
STANDARD,985.851990,50,696,0,3.55
STANDARD,1031.235962,50,742,0,4.03
STANDARD,969.233704,50,675,0,4.13
STANDARD,1040.582520,50,741,0,3.40
STANDARD,992.873901,50,678,0,4.72
