CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
AREA,1156.426880,10,634,0,5.95
AREA,1034.128174,10,614,0,6.42
AREA,972.656677,10,776,0,6.78
AREA,1062.000854,10,846,0,7.45
AREA,1077.833740,10,704,0,7.19
AREA,1032.477051,10,419,0,2.40
AREA,1070.781372,10,1174,0,7.56
AREA,1156.897339,10,879,0,6.45
AREA,1122.015015,10,601,0,5.75
AREA,896.966919,10,575,0,5.06
AREA,1095.575073,10,715,0,7.15
AREA,1114.014526,10,756,0,6.14
AREA,1047.557739,10,759,0,7.21
AREA,1028.223999,10,625,0,6.09
AREA,1219.364136,10,1124,1,6.47
