CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
BUBBLE,1207.165771,50,440,0,2.51
BUBBLE,733.913269,50,1187,2,2.45
BUBBLE,1315.259644,50,663,0,4.16
BUBBLE,1246.911133,50,691,0,4.91
BUBBLE,654.030701,50,671,0,4.96
BUBBLE,1328.369751,50,580,0,2.29
BUBBLE,574.451111,50,709,0,4.25
BUBBLE,1193.832764,50,679,0,4.13
BUBBLE,1204.348511,50,553,0,4.34
BUBBLE,1348.261963,50,654,0,2.73
BUBBLE,760.961792,50,522,0,3.72
BUBBLE,1177.021973,50,529,0,3.38
BUBBLE,1023.323059,50,619,0,4.11
BUBBLE,581.120911,50,699,0,2.97
BUBBLE,788.044983,50,550,0,2.37
