CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
BUBBLE,932.014648,30,457,0,4.44
BUBBLE,1045.029053,30,588,0,4.24
BUBBLE,1164.220459,30,581,0,4.68
BUBBLE,890.448303,30,549,0,4.50
BUBBLE,961.798157,30,477,0,4.12
BUBBLE,1005.732910,30,692,0,5.48
BUBBLE,1095.166870,30,630,0,4.48
BUBBLE,993.280518,30,549,0,2.49
BUBBLE,1003.792358,30,480,0,3.64
BUBBLE,995.432495,30,424,0,4.19
BUBBLE,1063.234375,30,613,0,5.10
BUBBLE,870.040710,30,749,0,4.72
BUBBLE,994.562134,30,838,0,5.43
BUBBLE,1148.421631,30,721,0,4.76
BUBBLE,1046.238525,30,578,0,1.53
