CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
AREA,1123.238525,10,792,0,6.77
AREA,1002.631897,10,705,0,5.38
AREA,943.850403,10,877,0,4.87
AREA,1015.959961,10,1159,0,6.90
AREA,965.744324,10,832,0,7.07
AREA,961.244690,10,713,0,6.07
AREA,962.968140,10,1014,0,6.86
AREA,990.536804,10,811,0,6.54
AREA,1002.317993,10,625,0,5.97
AREA,968.296936,10,971,0,6.96
AREA,960.419434,10,1165,0,7.50
AREA,1023.758118,10,1023,0,5.68
AREA,971.877075,10,885,0,6.45
AREA,1012.234131,10,1054,0,6.71
AREA,1066.886353,10,763,0,4.30
