CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
AREA,867.416138,10,952,0,7.17
AREA,540.478455,10,841,0,6.18
AREA,705.356812,10,824,0,7.42
AREA,1261.534668,10,947,0,5.88
AREA,1004.132324,10,984,0,7.69
AREA,671.463562,10,749,0,7.07
AREA,1201.872192,10,771,0,5.98
AREA,1254.751709,10,567,0,4.82
AREA,959.015625,10,972,0,7.39
AREA,863.670898,10,789,0,7.26
AREA,1116.174072,10,744,0,5.97
AREA,581.513611,10,978,0,7.09
AREA,960.869446,10,821,0,7.04
AREA,700.987000,10,602,0,4.36
AREA,1065.361084,10,820,0,7.35
