CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
BUBBLE,1070.177368,50,574,0,4.56
BUBBLE,1076.381104,50,701,0,4.29
BUBBLE,837.937134,50,567,0,4.59
BUBBLE,1117.886963,50,673,0,3.89
BUBBLE,823.106201,50,606,0,2.36
BUBBLE,974.210327,50,556,0,4.16
BUBBLE,972.614929,50,621,0,3.95
BUBBLE,1002.375000,50,1089,0,4.68
BUBBLE,1148.237183,50,573,0,4.09
BUBBLE,1174.831055,50,712,0,3.86
BUBBLE,1043.982666,50,596,0,4.76
BUBBLE,926.665161,50,511,0,3.46
BUBBLE,886.060364,50,571,0,3.09
BUBBLE,831.458435,50,624,0,3.85
BUBBLE,913.216431,50,1007,0,5.28
