CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
BUBBLE,946.626953,30,604,0,4.45
BUBBLE,1040.577148,30,706,0,5.11
BUBBLE,1018.420593,30,1045,0,5.15
BUBBLE,1008.510193,30,885,0,5.19
BUBBLE,1024.848267,30,814,0,5.48
BUBBLE,1001.880798,30,769,0,5.52
BUBBLE,982.357910,30,841,0,4.65
BUBBLE,997.704346,30,510,0,3.62
BUBBLE,1103.049316,30,654,0,4.31
BUBBLE,1049.025269,30,744,0,5.20
BUBBLE,1004.815491,30,660,0,4.67
BUBBLE,973.423889,30,892,0,5.70
BUBBLE,991.979309,30,613,0,5.39
BUBBLE,1083.468384,30,617,0,4.38
BUBBLE,1081.964722,30,609,0,5.16
