CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
AREA,935.907959,50,812,0,5.50
AREA,977.940002,50,704,0,5.24
AREA,1068.441772,50,510,0,1.23
AREA,879.908752,50,575,0,2.42
AREA,1062.046631,50,636,0,4.75
AREA,849.879517,50,515,0,4.03
AREA,1050.399536,50,437,0,2.72
AREA,1031.590820,50,644,0,4.98
AREA,1232.068115,50,570,0,4.95
AREA,904.340088,50,598,0,4.65
AREA,1027.018433,50,552,0,3.92
AREA,954.189514,50,554,0,2.90
AREA,891.563599,50,676,0,4.36
AREA,972.810059,50,708,0,4.67
AREA,1025.924438,50,663,0,5.22
