CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
STANDARD,975.480286,30,813,0,4.90
STANDARD,999.807068,30,758,0,4.58
STANDARD,1043.911255,30,869,0,4.94
STANDARD,931.804993,30,943,0,5.19
STANDARD,1007.523438,30,623,0,4.24
STANDARD,967.416077,30,898,0,5.24
STANDARD,980.724487,30,939,0,5.86
STANDARD,1033.254761,30,852,0,5.57
STANDARD,1026.117065,30,897,0,5.72
STANDARD,994.792114,30,1011,0,4.06
STANDARD,991.074951,30,745,0,4.91
STANDARD,1028.413452,30,727,0,3.62
STANDARD,955.779541,30,804,0,4.19
STANDARD,1050.062500,30,946,0,4.24
STANDARD,943.123108,30,583,0,3.08
