CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
STANDARD,967.626282,30,834,0,5.07
STANDARD,1032.667603,30,1136,1,5.20
STANDARD,1002.285767,30,1394,1,5.85
STANDARD,1027.418457,30,801,0,4.35
STANDARD,977.361816,30,795,0,4.71
STANDARD,981.498169,30,1503,0,6.21
STANDARD,1004.899902,30,1094,0,6.12
STANDARD,1056.529785,30,725,0,3.96
STANDARD,1037.380005,30,668,0,3.80
STANDARD,983.981262,30,771,0,4.22
STANDARD,958.315430,30,885,0,5.80
STANDARD,1050.336792,30,713,0,4.03
STANDARD,1031.500366,30,820,0,5.76
STANDARD,1017.113708,30,837,0,5.23
STANDARD,998.709106,30,770,0,3.59
