CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
BUBBLE,899.737976,10,782,0,6.87
BUBBLE,1040.642822,10,1068,0,7.45
BUBBLE,1010.050293,10,985,0,4.87
BUBBLE,1069.467041,10,727,0,6.30
BUBBLE,1011.262268,10,954,0,6.87
BUBBLE,984.664917,10,811,0,6.70
BUBBLE,996.671021,10,1228,0,7.36
BUBBLE,898.878784,10,618,0,5.33
BUBBLE,1021.512512,10,911,0,6.05
BUBBLE,1100.032715,10,897,0,5.75
BUBBLE,1037.972290,10,875,0,6.47
BUBBLE,1105.366089,10,553,0,4.59
BUBBLE,932.690063,10,617,0,5.34
BUBBLE,1058.093018,10,582,0,5.05
BUBBLE,1055.073364,10,929,0,7.10
