CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
STANDARD,964.888123,10,1536,0,7.37
STANDARD,1014.052063,10,1253,0,7.33
STANDARD,988.359680,10,1094,0,6.80
STANDARD,976.259583,10,1279,0,7.37
STANDARD,942.773010,10,898,0,5.42
STANDARD,991.566040,10,836,0,4.51
STANDARD,994.720337,10,1264,0,7.36
STANDARD,934.732361,10,1026,0,7.18
STANDARD,1061.891113,10,1271,0,6.63
STANDARD,1017.253174,10,1986,5,5.05
STANDARD,1004.841125,10,1151,0,7.27
STANDARD,1045.256714,10,1362,0,7.46
STANDARD,929.439819,10,1418,1,7.91
STANDARD,983.536926,10,865,0,4.06
STANDARD,960.777588,10,1593,0,6.78
