CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
AREA,964.594727,10,529,0,5.64
AREA,1002.462646,10,1021,0,5.35
AREA,1030.802002,10,949,0,7.21
AREA,963.030212,10,1222,0,7.39
AREA,1071.156128,10,961,0,7.41
AREA,995.896179,10,672,0,6.68
AREA,1021.387085,10,743,0,6.18
AREA,1015.329529,10,798,0,6.53
AREA,1005.625488,10,683,0,6.32
AREA,977.441223,10,660,0,6.30
AREA,1069.467773,10,833,0,7.43
AREA,978.850952,10,891,0,6.00
AREA,966.518616,10,738,0,7.03
AREA,967.114929,10,613,0,5.85
AREA,1058.512695,10,744,0,6.62
