CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
BUBBLE,768.396912,30,683,0,3.50
BUBBLE,526.089417,30,801,0,5.28
BUBBLE,633.431580,30,1284,0,4.74
BUBBLE,542.276245,30,742,0,2.98
BUBBLE,421.246277,30,1084,0,4.27
BUBBLE,549.302368,30,1150,0,5.07
BUBBLE,729.234375,30,783,0,4.68
BUBBLE,589.796753,30,784,0,3.23
BUBBLE,633.619141,30,917,0,3.76
BUBBLE,518.121033,30,783,0,2.48
BUBBLE,989.180542,30,717,0,1.94
BUBBLE,610.548950,30,700,0,2.99
BUBBLE,866.854004,30,1062,0,4.63
BUBBLE,473.153259,30,1167,0,4.93
BUBBLE,635.072449,30,1133,0,5.00
