CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
STANDARD,719.542542,50,786,0,3.00
STANDARD,720.628113,50,1036,0,2.42
STANDARD,730.884216,50,1470,0,3.56
STANDARD,720.324829,50,968,0,4.08
STANDARD,706.455200,50,669,0,2.00
STANDARD,717.724731,50,1021,0,3.18
STANDARD,718.367310,50,754,0,1.63
STANDARD,703.330505,50,1004,0,3.89
STANDARD,714.029663,50,1021,0,2.59
STANDARD,705.367798,50,1320,0,3.63
STANDARD,709.863647,50,1037,0,3.81
STANDARD,700.328796,50,1037,0,3.43
STANDARD,701.852966,50,1086,0,3.32
STANDARD,701.101807,50,885,0,3.42
STANDARD,695.347656,50,1254,0,3.33
