CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
BUBBLE,664.052673,10,1051,0,4.07
BUBBLE,729.234619,10,1034,0,6.08
BUBBLE,683.201111,10,3617,4,6.28
BUBBLE,698.347839,10,1618,0,5.32
BUBBLE,670.200623,10,1117,0,5.90
BUBBLE,682.858643,10,901,0,5.65
BUBBLE,749.333252,10,1152,0,6.40
BUBBLE,655.543274,10,1633,0,6.71
BUBBLE,676.358521,10,1269,0,6.82
BUBBLE,710.334106,10,867,0,3.84
BUBBLE,671.487671,10,1666,0,6.99
BUBBLE,690.332520,10,1234,0,6.93
BUBBLE,711.215332,10,885,0,5.71
BUBBLE,674.473083,10,1096,0,5.83
BUBBLE,618.773132,10,1301,0,6.24
