CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
AREA,687.919128,50,1171,0,3.75
AREA,712.912842,50,845,0,2.74
AREA,702.495056,50,837,0,3.99
AREA,666.258545,50,919,0,3.83
AREA,711.551392,50,820,0,3.57
AREA,727.482117,50,1136,0,4.29
AREA,714.247681,50,901,0,3.90
AREA,698.420471,50,1050,0,4.04
AREA,717.789490,50,753,0,4.09
AREA,709.881714,50,786,0,4.55
AREA,703.797607,50,1238,0,4.30
AREA,724.695251,50,852,0,3.32
AREA,707.698425,50,1003,0,4.05
AREA,687.353882,50,819,0,2.85
AREA,713.139526,50,1186,0,4.74
