CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
STANDARD,676.862244,30,1550,1,3.36
STANDARD,720.977600,30,1352,0,5.25
STANDARD,689.785339,30,985,0,3.22
STANDARD,668.937134,30,1351,0,4.52
STANDARD,668.571472,30,1051,0,4.90
STANDARD,706.081055,30,1368,1,4.63
STANDARD,738.545349,30,1104,0,3.92
STANDARD,703.441589,30,1169,0,5.50
STANDARD,715.731628,30,853,0,3.85
STANDARD,695.720825,30,1569,1,3.87
STANDARD,704.407288,30,918,0,3.09
STANDARD,695.587158,30,1770,1,4.75
STANDARD,706.761108,30,1268,0,4.06
STANDARD,686.827454,30,955,0,4.44
STANDARD,686.641235,30,1168,0,4.06
