CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
AREA,715.609802,50,969,0,3.57
AREA,736.356262,50,903,0,3.12
AREA,703.972107,50,869,0,3.10
AREA,721.394653,50,752,0,2.50
AREA,722.070801,50,970,0,3.52
AREA,733.387085,50,1181,0,3.43
AREA,713.764954,50,737,0,3.97
AREA,727.827026,50,770,0,2.37
AREA,724.961731,50,602,0,2.17
AREA,722.782227,50,970,0,2.88
AREA,711.080505,50,854,0,3.04
AREA,711.225952,50,803,0,3.08
AREA,699.420349,50,886,0,3.14
AREA,706.026367,50,803,0,3.33
AREA,705.665527,50,1577,0,4.03
