CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
BUBBLE,690.669678,10,1634,0,5.09
BUBBLE,710.142639,10,1418,0,6.59
BUBBLE,674.471558,10,1684,0,6.82
BUBBLE,713.382568,10,1300,0,5.51
BUBBLE,662.435364,10,1601,0,5.24
BUBBLE,686.117249,10,968,0,5.92
BUBBLE,638.881226,10,1084,0,3.74
BUBBLE,676.001953,10,1251,0,4.93
BUBBLE,746.099182,10,2001,0,6.69
BUBBLE,645.723877,10,1757,0,6.87
BUBBLE,677.632751,10,1354,0,5.56
BUBBLE,658.687927,10,1251,0,6.07
BUBBLE,698.802795,10,834,0,5.42
BUBBLE,666.892578,10,1700,0,6.03
BUBBLE,704.781311,10,1385,0,6.81
