CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
STANDARD,482.490784,10,1550,0,6.27
STANDARD,832.160278,10,1037,0,5.93
STANDARD,634.677795,10,1234,0,5.82
STANDARD,770.345520,10,1117,0,6.29
STANDARD,579.920410,10,1066,0,6.76
STANDARD,813.753540,10,1050,0,5.25
STANDARD,469.713043,10,1982,1,6.24
STANDARD,554.824097,10,1385,0,6.40
STANDARD,741.565674,10,1234,0,4.75
STANDARD,736.962891,10,1034,0,6.38
STANDARD,647.752808,10,1500,0,6.87
STANDARD,821.143188,10,1281,0,6.56
STANDARD,821.846008,10,2350,1,7.22
STANDARD,613.485840,10,1250,0,6.92
STANDARD,718.934937,10,1849,1,6.11
