CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
AREA,739.905884,50,1163,0,4.75
AREA,673.111267,50,650,0,2.53
AREA,564.978577,50,784,0,2.94
AREA,719.503113,50,850,0,4.28
AREA,665.774536,50,968,0,4.34
AREA,480.930969,50,817,0,3.76
AREA,905.794067,50,967,0,4.67
AREA,652.421753,50,651,0,3.09
AREA,538.761475,50,716,0,3.63
AREA,795.752136,50,914,0,3.78
AREA,786.045532,50,916,0,3.23
AREA,858.431152,50,1117,0,4.21
AREA,671.132141,50,1118,0,3.59
AREA,809.974976,50,868,0,4.28
AREA,721.381714,50,934,0,2.75
