CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
AREA,756.149658,10,1051,0,7.09
AREA,651.267456,10,883,0,6.75
AREA,698.592957,10,800,0,5.21
AREA,661.503662,10,767,0,6.51
AREA,748.586975,10,967,0,6.83
AREA,728.526794,10,1200,0,6.02
AREA,706.583679,10,716,0,6.24
AREA,715.831970,10,900,0,5.92
AREA,631.977661,10,600,0,4.25
AREA,704.102234,10,767,0,5.61
AREA,691.484924,10,818,0,4.96
AREA,685.421814,10,884,0,5.34
AREA,598.010132,10,800,0,5.63
AREA,696.046204,10,1234,0,5.89
AREA,742.457336,10,734,0,5.67
