CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
STANDARD,687.999695,30,1033,0,4.63
STANDARD,763.686218,30,717,0,3.71
STANDARD,672.385193,30,1150,0,4.64
STANDARD,699.425781,30,1266,1,4.79
STANDARD,618.124756,30,1234,0,4.92
STANDARD,682.078308,30,1566,0,5.52
STANDARD,1086.850220,30,1300,0,5.31
STANDARD,529.363647,30,984,0,5.32
STANDARD,618.155945,30,534,0,0.39
STANDARD,723.847656,30,904,0,4.13
STANDARD,739.660767,30,1217,0,5.03
STANDARD,739.931519,30,1100,0,5.28
STANDARD,857.075195,30,1784,1,5.13
STANDARD,807.247681,30,850,0,3.75
STANDARD,594.656799,30,1150,0,4.58
