CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
BUBBLE,699.538391,10,1118,0,6.07
BUBBLE,689.590088,10,952,0,5.94
BUBBLE,703.178589,10,835,0,5.07
BUBBLE,705.688477,10,842,0,6.45
BUBBLE,655.811462,10,969,0,5.92
BUBBLE,700.306824,10,1677,0,6.98
BUBBLE,649.935486,10,1684,0,6.76
BUBBLE,699.872070,10,1267,0,5.92
BUBBLE,666.343384,10,1301,0,6.70
BUBBLE,675.237732,10,1435,0,6.74
BUBBLE,666.976929,10,834,0,6.33
BUBBLE,711.517944,10,1236,0,6.19
BUBBLE,672.663818,10,935,0,6.20
BUBBLE,723.990417,10,1268,0,6.72
BUBBLE,718.530640,10,1001,0,6.40
