CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
BUBBLE,722.440308,50,736,0,2.25
BUBBLE,718.466858,50,919,0,3.44
BUBBLE,687.182129,50,1535,0,4.59
BUBBLE,699.253052,50,1188,0,3.76
BUBBLE,713.348083,50,953,0,3.44
BUBBLE,697.866516,50,821,0,2.95
BUBBLE,714.988464,50,1137,0,3.40
BUBBLE,705.858521,50,1138,0,1.34
BUBBLE,702.199646,50,721,0,1.11
BUBBLE,683.597534,50,1153,0,3.89
BUBBLE,695.319275,50,1086,0,2.65
BUBBLE,707.028198,50,1002,0,3.70
BUBBLE,709.800537,50,1037,0,3.33
BUBBLE,715.836914,50,834,0,4.03
BUBBLE,701.809387,50,937,0,4.03
