CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
STANDARD,751.162842,50,1135,0,4.82
STANDARD,723.419250,50,1468,1,4.84
STANDARD,678.287659,50,684,0,1.98
STANDARD,739.198792,50,1301,0,3.14
STANDARD,684.868286,50,1219,1,3.73
STANDARD,656.189453,50,1135,0,3.54
STANDARD,709.458923,50,1435,1,4.26
STANDARD,680.165710,50,1018,0,4.16
STANDARD,774.286316,50,920,0,2.27
STANDARD,736.696289,50,917,0,4.06
STANDARD,634.149170,50,851,0,3.73
STANDARD,638.626648,50,933,0,3.49
STANDARD,806.009277,50,1284,0,4.15
STANDARD,722.947083,50,956,0,3.68
STANDARD,662.590759,50,1234,0,3.39
