CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
AREA,676.845032,30,968,0,3.93
AREA,700.935791,30,1183,0,5.22
AREA,638.445251,30,1053,0,4.80
AREA,702.735474,30,1088,0,4.84
AREA,658.993958,30,786,0,3.73
AREA,677.218567,30,853,0,4.42
AREA,735.229736,30,836,0,4.47
AREA,700.783508,30,1271,0,3.91
AREA,721.131226,30,1137,0,5.11
AREA,691.626587,30,836,0,3.14
AREA,705.557800,30,1186,0,4.94
AREA,703.400879,30,669,0,2.53
AREA,717.477722,30,1321,0,4.94
AREA,698.186707,30,1203,0,4.45
AREA,706.289978,30,961,0,2.86
