CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
BUBBLE,680.013184,50,820,0,3.77
BUBBLE,724.725037,50,754,0,1.66
BUBBLE,714.287415,50,686,0,2.69
BUBBLE,726.812866,50,786,0,4.22
BUBBLE,701.441650,50,787,0,3.85
BUBBLE,663.631165,50,1437,0,3.47
BUBBLE,699.526978,50,903,0,3.09
BUBBLE,703.503540,50,620,0,1.53
BUBBLE,712.392151,50,836,0,4.43
BUBBLE,718.582947,50,903,0,3.49
BUBBLE,690.889160,50,787,0,3.77
BUBBLE,706.561035,50,987,0,3.27
BUBBLE,699.346802,50,737,0,3.03
BUBBLE,712.978699,50,1170,0,4.46
BUBBLE,718.071533,50,902,0,4.73
