CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
BUBBLE,773.423889,10,985,0,5.85
BUBBLE,706.414429,10,1202,0,7.08
BUBBLE,695.110107,10,802,0,6.10
BUBBLE,638.998169,10,757,0,3.55
BUBBLE,744.035034,10,1667,0,6.73
BUBBLE,800.268738,10,1215,0,1.30
BUBBLE,684.520142,10,2167,1,6.79
BUBBLE,626.058472,10,1501,0,6.91
BUBBLE,725.238464,10,601,0,2.05
BUBBLE,754.033997,10,1350,0,6.75
BUBBLE,751.793152,10,909,0,5.69
BUBBLE,672.386597,10,1050,0,5.45
BUBBLE,698.036316,10,1082,0,6.00
BUBBLE,712.606934,10,850,0,6.15
BUBBLE,697.088623,10,1167,0,6.00
