CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
BUBBLE,686.513672,50,1084,0,4.04
BUBBLE,761.610229,50,1001,0,3.48
BUBBLE,699.961121,50,969,0,4.03
BUBBLE,688.999512,50,567,0,1.64
BUBBLE,719.368652,50,736,0,4.04
BUBBLE,694.929260,50,1048,0,3.85
BUBBLE,740.476929,50,919,0,1.59
BUBBLE,723.333252,50,1036,0,3.63
BUBBLE,713.030273,50,736,0,3.31
BUBBLE,681.006348,50,802,0,4.01
BUBBLE,733.535034,50,736,0,2.38
BUBBLE,639.109070,50,919,0,2.54
BUBBLE,730.849915,50,736,0,4.13
BUBBLE,693.471619,50,833,0,3.20
BUBBLE,729.600708,50,985,0,4.02
