CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
BUBBLE,669.350525,30,1034,0,1.79
BUBBLE,656.133728,30,834,0,5.04
BUBBLE,758.397766,30,1035,0,4.74
BUBBLE,715.066895,30,1147,0,3.22
BUBBLE,669.691956,30,1092,0,3.66
BUBBLE,666.428833,30,635,0,2.62
BUBBLE,648.407288,30,852,0,4.73
BUBBLE,675.740967,30,752,0,2.83
BUBBLE,672.695740,30,785,0,3.15
BUBBLE,679.899048,30,1202,0,4.03
BUBBLE,713.558899,30,951,0,5.00
BUBBLE,705.065735,30,768,0,3.35
BUBBLE,652.671387,30,1032,0,4.35
BUBBLE,696.941895,30,1002,0,4.69
BUBBLE,657.774963,30,669,0,4.11
