CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
BUBBLE,762.233093,50,734,0,2.30
BUBBLE,840.529907,50,1650,0,4.71
BUBBLE,549.788757,50,1033,0,4.41
BUBBLE,529.186340,50,800,0,2.64
BUBBLE,614.755127,50,1099,0,4.10
BUBBLE,791.580688,50,967,0,4.03
BUBBLE,747.462158,50,934,0,3.10
BUBBLE,637.404175,50,1133,0,3.89
BUBBLE,708.814758,50,1117,0,3.78
BUBBLE,619.876953,50,901,0,4.03
BUBBLE,732.534607,50,785,0,3.35
BUBBLE,685.615234,50,1213,0,3.63
BUBBLE,545.750000,50,816,0,3.56
BUBBLE,747.925171,50,818,0,3.21
BUBBLE,577.343933,50,967,0,3.52
