CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
AREA,714.385681,30,1318,0,5.43
AREA,697.089355,30,752,0,2.12
AREA,671.105225,30,835,0,3.77
AREA,718.924561,30,785,0,3.59
AREA,673.962952,30,936,0,4.39
AREA,697.661316,30,768,0,3.26
AREA,753.262268,30,945,0,5.39
AREA,725.855530,30,1519,0,4.46
AREA,714.473511,30,1102,0,4.93
AREA,692.320618,30,851,0,4.09
AREA,694.616516,30,1084,0,5.62
AREA,667.541382,30,1219,0,5.57
AREA,722.432129,30,1068,0,4.77
AREA,711.606873,30,1182,0,3.93
AREA,691.256409,30,1035,0,5.13
