CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
STANDARD,703.234436,30,1335,0,4.69
STANDARD,728.130920,30,1086,0,4.23
STANDARD,692.168335,30,1234,0,5.05
STANDARD,715.574524,30,1052,0,5.08
STANDARD,704.015808,30,1437,1,4.09
STANDARD,696.401184,30,1178,0,3.95
STANDARD,700.957581,30,804,0,1.63
STANDARD,726.634827,30,1503,0,5.08
STANDARD,710.933411,30,1035,0,3.58
STANDARD,699.227234,30,1302,0,4.75
STANDARD,711.797302,30,1270,0,5.15
STANDARD,705.705872,30,1670,0,4.83
STANDARD,719.064819,30,1236,0,4.19
STANDARD,704.421204,30,919,0,3.37
STANDARD,712.328796,30,953,0,3.14
