CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
STANDARD,690.161316,50,769,0,3.93
STANDARD,716.702637,50,1069,0,4.11
STANDARD,720.270020,50,1084,0,4.19
STANDARD,669.847107,50,1036,0,4.86
STANDARD,687.320435,50,986,0,3.21
STANDARD,756.055786,50,852,0,3.32
STANDARD,678.892578,50,886,0,3.20
STANDARD,705.360107,50,1636,0,3.65
STANDARD,705.703186,50,1169,0,3.44
STANDARD,699.095581,50,1303,0,4.58
STANDARD,696.380127,50,1219,0,3.64
STANDARD,708.672180,50,1104,0,2.55
STANDARD,727.453918,50,1103,0,4.79
STANDARD,720.869690,50,1219,0,4.54
STANDARD,679.161194,50,1336,0,3.01
