CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
AREA,690.708130,30,1417,0,4.34
AREA,630.958679,30,950,0,4.80
AREA,570.677917,30,733,0,4.86
AREA,801.272583,30,734,0,4.33
AREA,824.730835,30,801,0,4.93
AREA,908.092590,30,666,0,4.72
AREA,737.861450,30,1083,0,4.44
AREA,462.371429,30,717,0,5.00
AREA,557.670410,30,750,0,4.67
AREA,808.310669,30,684,0,4.72
AREA,784.621765,30,933,0,4.29
AREA,756.537659,30,882,0,4.74
AREA,577.004822,30,1033,0,5.38
AREA,530.150696,30,767,0,4.69
AREA,807.426575,30,733,0,4.16
