CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
BUBBLE,595.469055,30,900,0,2.77
BUBBLE,570.963562,30,768,0,4.01
BUBBLE,698.372986,30,851,0,3.42
BUBBLE,638.112488,30,1250,0,3.35
BUBBLE,639.037598,30,1117,0,4.61
BUBBLE,733.591248,30,934,0,5.09
BUBBLE,677.279968,30,683,0,4.47
BUBBLE,715.743225,30,735,0,2.36
BUBBLE,645.971191,30,884,0,4.14
BUBBLE,686.585388,30,1636,0,3.65
BUBBLE,613.245178,30,1217,0,2.87
BUBBLE,760.155151,30,984,0,2.13
BUBBLE,681.175659,30,1251,0,4.44
BUBBLE,639.186035,30,1067,0,4.77
BUBBLE,723.912598,30,917,1,5.28
