CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
AREA,823.042969,50,966,0,4.00
AREA,690.263123,50,800,0,4.51
AREA,495.739258,50,751,0,4.04
AREA,711.434998,50,900,0,4.04
AREA,705.685364,50,768,0,3.85
AREA,718.397461,50,1168,0,3.66
AREA,574.643921,50,735,0,3.82
AREA,695.295532,50,518,0,2.05
AREA,831.328125,50,867,0,3.72
AREA,716.121216,50,850,0,4.45
AREA,642.897583,50,817,0,2.24
AREA,638.068970,50,801,0,2.18
AREA,671.315979,50,934,0,4.00
AREA,666.732300,50,750,0,3.91
AREA,1008.064270,50,817,0,3.69
