CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
BUBBLE,662.007935,30,818,0,1.77
BUBBLE,738.939331,30,1085,0,4.85
BUBBLE,659.343445,30,1252,0,4.87
BUBBLE,713.967896,30,935,0,3.05
BUBBLE,709.829163,30,1135,0,1.98
BUBBLE,731.233887,30,1319,0,3.96
BUBBLE,693.353027,30,919,0,2.33
BUBBLE,711.587524,30,1284,0,4.62
BUBBLE,711.997375,30,1351,0,4.77
BUBBLE,670.997620,30,1234,0,4.37
BUBBLE,643.541687,30,1387,0,3.68
BUBBLE,738.664185,30,1451,0,4.46
BUBBLE,706.071167,30,985,0,2.73
BUBBLE,715.987427,30,1034,0,3.80
BUBBLE,702.680298,30,985,0,3.67
