CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
BUBBLE,725.423096,50,1333,0,3.04
BUBBLE,723.838379,50,1033,0,4.41
BUBBLE,458.912109,50,902,0,3.96
BUBBLE,483.112549,50,835,0,2.96
BUBBLE,554.830933,50,851,0,1.62
BUBBLE,766.829468,50,1483,0,3.90
BUBBLE,765.037842,50,918,0,3.59
BUBBLE,690.764893,50,918,0,1.87
BUBBLE,831.206848,50,1485,0,3.61
BUBBLE,629.807007,50,750,0,2.83
BUBBLE,680.426025,50,819,0,2.96
BUBBLE,674.898071,50,950,0,4.20
BUBBLE,683.280212,50,817,0,2.71
BUBBLE,911.626099,50,1652,0,2.82
BUBBLE,745.635437,50,950,0,2.83
