CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
BUBBLE,629.103760,10,1001,0,3.83
BUBBLE,659.424500,10,1084,0,4.66
BUBBLE,701.927551,10,1884,0,5.97
BUBBLE,680.996094,10,1251,0,5.03
BUBBLE,659.583679,10,1717,0,6.85
BUBBLE,679.128784,10,1401,0,6.49
BUBBLE,646.455139,10,1185,0,5.77
BUBBLE,684.861877,10,1535,0,5.79
BUBBLE,709.102905,10,1967,0,6.66
BUBBLE,715.971497,10,949,0,5.23
BUBBLE,711.044312,10,1562,0,5.95
BUBBLE,714.112244,10,1080,0,5.72
BUBBLE,718.517456,10,1531,0,6.30
BUBBLE,696.724121,10,1065,0,3.79
BUBBLE,641.864746,10,1197,0,6.47
