CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
BUBBLE,694.581116,50,1685,0,3.57
BUBBLE,705.501282,50,1319,0,4.60
BUBBLE,712.488892,50,1235,0,2.86
BUBBLE,721.019653,50,1152,0,3.78
BUBBLE,715.450684,50,1303,0,2.10
BUBBLE,697.958801,50,1135,0,3.91
BUBBLE,713.573730,50,1203,0,4.09
BUBBLE,699.098633,50,969,0,2.83
BUBBLE,730.347839,50,1404,0,3.81
BUBBLE,699.838318,50,1119,0,2.87
BUBBLE,718.533203,50,1201,0,2.36
BUBBLE,696.180664,50,1203,0,4.01
BUBBLE,723.624268,50,1453,0,3.01
BUBBLE,724.940735,50,1053,0,2.51
BUBBLE,705.015259,50,1236,0,3.42
