CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
STANDARD,694.746887,10,1468,0,6.71
STANDARD,683.317810,10,985,0,5.26
STANDARD,672.361389,10,1752,1,5.11
STANDARD,660.788513,10,1301,0,6.28
STANDARD,707.495972,10,1068,0,6.29
STANDARD,640.316162,10,1135,0,6.46
STANDARD,716.110291,10,1101,0,3.55
STANDARD,703.144775,10,1768,0,5.58
STANDARD,715.285828,10,1435,0,5.61
STANDARD,672.441833,10,1901,0,6.99
STANDARD,687.272156,10,951,0,5.67
STANDARD,695.237732,10,1601,0,6.27
STANDARD,647.719788,10,1086,0,6.36
STANDARD,691.474304,10,952,0,6.40
STANDARD,688.500488,10,1168,0,6.03
