CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
STANDARD,726.827942,50,1203,0,3.01
STANDARD,670.760925,50,1454,0,4.30
STANDARD,702.983276,50,1702,0,4.63
STANDARD,702.728699,50,1253,0,3.56
STANDARD,710.117920,50,1203,0,1.90
STANDARD,715.113037,50,1219,0,4.53
STANDARD,699.488220,50,1271,0,3.92
STANDARD,697.618713,50,1253,0,4.07
STANDARD,700.487549,50,952,0,4.70
STANDARD,711.615845,50,968,0,2.96
STANDARD,685.553894,50,1539,0,4.82
STANDARD,718.029541,50,904,0,4.48
STANDARD,686.338684,50,1069,0,4.42
STANDARD,736.720398,50,1003,0,4.24
STANDARD,687.581787,50,936,0,4.22
