CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
BUBBLE,705.613770,30,1004,0,3.43
BUBBLE,712.704041,30,721,0,3.99
BUBBLE,673.878601,30,1136,0,3.25
BUBBLE,688.323547,30,1319,0,3.74
BUBBLE,712.321899,30,1003,0,3.75
BUBBLE,702.853333,30,1501,0,4.83
BUBBLE,718.137634,30,1352,0,5.47
BUBBLE,689.052307,30,2185,0,5.37
BUBBLE,701.054871,30,1319,0,5.32
BUBBLE,709.678772,30,1420,0,4.18
BUBBLE,677.116028,30,1286,0,4.77
BUBBLE,719.057068,30,1369,0,5.02
BUBBLE,706.236877,30,1369,0,4.84
BUBBLE,684.287292,30,1437,0,5.44
BUBBLE,688.086243,30,1369,0,5.07
