CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
BUBBLE,635.047607,10,783,0,4.23
BUBBLE,586.010071,10,751,0,3.64
BUBBLE,618.052185,10,868,0,4.72
BUBBLE,721.544128,10,1684,0,6.31
BUBBLE,620.214539,10,966,0,6.38
BUBBLE,596.511963,10,1351,0,6.36
BUBBLE,756.919128,10,1533,0,7.21
BUBBLE,708.116516,10,917,0,6.95
BUBBLE,650.995972,10,883,0,6.38
BUBBLE,666.492920,10,883,0,6.15
BUBBLE,673.653503,10,785,0,5.19
BUBBLE,655.310852,10,949,0,5.54
BUBBLE,650.986450,10,1217,0,6.39
BUBBLE,696.621948,10,916,0,5.14
BUBBLE,847.499573,10,1150,0,6.94
