CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
STANDARD,703.279114,30,1201,0,4.61
STANDARD,684.689636,30,1003,0,4.78
STANDARD,699.045959,30,1104,0,5.29
STANDARD,673.559875,30,1602,1,5.07
STANDARD,707.070435,30,1403,0,5.05
STANDARD,696.506470,30,1153,0,5.28
STANDARD,694.330933,30,1119,0,5.13
STANDARD,700.330200,30,919,0,4.72
STANDARD,702.643677,30,819,0,1.99
STANDARD,734.880859,30,1719,0,3.66
STANDARD,696.158325,30,1033,0,5.42
STANDARD,686.392151,30,818,0,3.98
STANDARD,700.325256,30,919,0,4.29
STANDARD,695.678223,30,1452,0,3.73
STANDARD,697.853088,30,702,0,3.43
