CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
AREA,764.355042,30,834,0,3.58
AREA,568.078186,30,683,0,3.82
AREA,608.573914,30,1250,0,4.42
AREA,635.251770,30,635,0,2.98
AREA,684.049194,30,700,0,2.90
AREA,714.300598,30,650,0,3.60
AREA,663.974182,30,833,0,4.59
AREA,625.454895,30,834,0,4.85
AREA,766.045898,30,967,0,4.52
AREA,647.884033,30,584,0,3.17
AREA,731.689758,30,783,0,3.00
AREA,745.144592,30,817,0,3.94
AREA,684.731323,30,566,0,3.46
AREA,673.809692,30,1417,0,4.31
AREA,657.317383,30,884,0,5.26
