CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
STANDARD,693.462219,30,1336,0,4.48
STANDARD,726.492249,30,802,0,3.38
STANDARD,686.667603,30,2469,1,5.26
STANDARD,702.377991,30,1269,0,3.98
STANDARD,686.174500,30,1819,0,4.83
STANDARD,722.890015,30,3102,0,4.90
STANDARD,664.555664,30,1019,0,4.89
STANDARD,671.470215,30,1025,1,3.61
STANDARD,664.676331,30,1070,0,3.93
STANDARD,671.118896,30,919,0,5.39
STANDARD,704.377563,30,968,0,2.88
STANDARD,689.059753,30,1003,0,3.99
STANDARD,686.219604,30,819,0,2.16
STANDARD,686.212769,30,1585,0,4.13
STANDARD,699.607056,30,1368,0,5.21
